57.84073,134.08673,2023-08-01,3
57.84206,134.2121,2023-08-01,3
57.83878,134.21414,2023-08-01,3
57.81621,134.13216,2023-08-01,3
57.822,134.20256,2023-08-01,3
59.7183,136.10912,2023-08-01,3
59.71725,136.10251,2023-08-01,3
58.76034,133.81128,2023-08-01,3
57.46189,133.22656,2023-08-01,3
57.76178,134.70456,2023-08-01,3
57.76161,134.70453,2023-08-01,3
57.57576,133.36609,2023-08-01,3
57.80606,134.1759,2023-08-01,3
57.80933,134.17386,2023-08-01,3
57.8175,134.19804,2023-08-01,3
57.85735,134.53235,2023-08-01,3
57.80402,134.18462,2023-08-01,3
59.74084,133.7187,2023-08-01,3
59.78199,135.83449,2023-08-01,3
59.77773,135.82991,2023-08-01,3
59.70254,135.85663,2023-08-01,3
59.7004,135.86528,2023-08-01,3
59.70147,135.87189,2023-08-01,3
59.72908,136.04411,2023-08-01,3
59.73013,136.05075,2023-08-01,3
61.34663,112.81166,2023-08-01,3
61.35104,112.80465,2023-08-01,3
60.74641,120.7031,2023-08-01,3
60.266,120.86229,2023-08-01,3
60.14847,109.0994,2023-08-01,3
64.40331,115.59772,2023-08-01,3
-3.73641,-48.92908,2023-08-01,3
-3.74174,-48.93132,2023-08-01,3
-5.66073,-44.52571,2023-08-01,3
-6.53171,-47.17033,2023-08-01,3
-6.53242,-47.16788,2023-08-01,3
-22.2533,-51.82564,2023-08-01,4
-22.25471,-51.82618,2023-08-01,4
-18.1592,-50.35392,2023-08-01,4
-18.17557,-50.35365,2023-08-01,4
-32.38355,152.24643,2023-08-01,4
-32.48736,148.6424,2023-08-01,4
-32.49243,148.644,2023-08-01,4
-32.17208,146.74583,2023-08-01,4
-34.32878,146.20306,2023-08-01,4
-32.17923,146.73592,2023-08-01,4
-32.17796,146.74158,2023-08-01,4
-27.83641,151.20255,2023-08-01,4
-27.83861,151.20062,2023-08-01,4
-29.4001,150.22781,2023-08-01,4
-28.95018,150.46983,2023-08-01,4
-28.70923,149.85147,2023-08-01,4
-30.44879,150.99263,2023-08-01,4
-30.44634,150.95291,2023-08-01,4
-30.44888,150.99683,2023-08-01,4
-30.44758,150.95178,2023-08-01,4
-30.62211,150.00653,2023-08-01,4
-25.66431,146.327,2023-08-01,4
-31.60702,147.74345,2023-08-01,4
-29.56629,150.05775,2023-08-01,4
-29.56265,150.05638,2023-08-01,4
-30.02627,149.41469,2023-08-01,4
-30.03293,149.41216,2023-08-01,4
-29.63111,152.76343,2023-08-01,4
-27.16099,149.88385,2023-08-01,4
-27.1549,149.88193,2023-08-01,4
-26.75923,148.78928,2023-08-01,4
-19.74964,146.47328,2023-08-01,4
-23.38506,147.74167,2023-08-01,4
-23.37915,147.74014,2023-08-01,4
-23.38024,147.73543,2023-08-01,4
-23.38132,147.73076,2023-08-01,4
-23.38347,147.72148,2023-08-01,4
-24.72263,124.74348,2023-08-01,4
-19.75076,146.47836,2023-08-01,4
-23.37526,147.73895,2023-08-01,4
-23.37638,147.73425,2023-08-01,4
-19.74866,146.47772,2023-08-01,4
-23.38821,147.73723,2023-08-01,4
-23.38118,147.74042,2023-08-01,4
-23.3823,147.7357,2023-08-01,4
-23.38342,147.73103,2023-08-01,4
-12.66247,131.06288,2023-08-01,4
-12.51085,131.96581,2023-08-01,4
-18.98915,121.80723,2023-08-01,4
-18.98199,121.81265,2023-08-01,4
-18.98301,121.80066,2023-08-01,4
-18.97383,121.83009,2023-08-01,4
-18.96719,121.8295,2023-08-01,4
-18.97071,121.78759,2023-08-01,4
-18.96005,121.83493,2023-08-01,4
-18.96605,121.76308,2023-08-01,4
-18.96655,121.75703,2023-08-01,4
-18.96705,121.75099,2023-08-01,4
-18.91363,121.83044,2023-08-01,4
-16.2318,136.66045,2023-08-01,4
-16.23514,136.64029,2023-08-01,4
-16.22963,136.65176,2023-08-01,4
-13.83716,129.90288,2023-08-01,4
-13.58078,131.59929,2023-08-01,4
-13.73424,130.48622,2023-08-01,4
-13.07987,134.10158,2023-08-01,4
-12.87549,131.85658,2023-08-01,4
-12.89208,130.98883,2023-08-01,4
-15.4602,128.18404,2023-08-01,4
-15.4597,128.18788,2023-08-01,4
-15.46341,128.19241,2023-08-01,4
-15.48215,128.18004,2023-08-01,4
-16.44314,123.0113,2023-08-01,4
-16.44224,123.02036,2023-08-01,4
-16.44917,123.01177,2023-08-01,4
-15.92968,136.38686,2023-08-01,4
-11.40346,130.33849,2023-08-01,4
-11.40757,130.33498,2023-08-01,4
-11.43823,130.32298,2023-08-01,4
-11.43707,130.33104,2023-08-01,4
-11.43886,130.34367,2023-08-01,4
-11.38603,130.80583,2023-08-01,4
-11.40159,130.80804,2023-08-01,4
-10.03431,124.04627,2023-08-01,4
-9.98271,123.74263,2023-08-01,4
-9.46871,124.05626,2023-08-01,4
-11.27287,132.58931,2023-08-01,4
-9.43606,124.06725,2023-08-01,4
-11.66828,130.7245,2023-08-01,4
-11.67178,130.72502,2023-08-01,4
-11.65872,131.26979,2023-08-01,4
-11.70959,133.07475,2023-08-01,4
-11.70906,133.07829,2023-08-01,4
-11.84418,132.98814,2023-08-01,4
-8.27328,123.50657,2023-08-01,4
-11.38918,130.31175,2023-08-01,4
-11.40623,130.29364,2023-08-01,4
1.17089,117.68484,2023-08-01,4
1.1672,117.68301,2023-08-01,4
4.96734,115.97169,2023-08-01,4
57.55837,129.98279,2023-08-01,4
57.80155,134.18086,2023-08-01,4
57.55854,129.99469,2023-08-01,4
57.80799,134.17957,2023-08-01,4
57.83949,134.20903,2023-08-01,4
57.8393,134.21846,2023-08-01,4
57.38174,133.35231,2023-08-01,4
57.3218,134.66768,2023-08-01,4
57.82895,134.09299,2023-08-01,4
57.84829,134.08514,2023-08-01,4
57.84191,134.08459,2023-08-01,4
57.28629,133.23373,2023-08-01,4
57.83889,134.21753,2023-08-01,4
57.80835,134.16214,2023-08-01,4
57.80818,134.17075,2023-08-01,4
57.88335,130.14101,2023-08-01,4
57.83905,134.20808,2023-08-01,4
57.84101,134.0836,2023-08-01,4
57.84739,134.08429,2023-08-01,4
57.80761,134.16977,2023-08-01,4
57.80746,134.17847,2023-08-01,4
57.80776,134.16109,2023-08-01,4
57.83449,134.09151,2023-08-01,4
57.53723,130.55199,2023-08-01,4
57.54098,130.55072,2023-08-01,4
57.53547,130.56017,2023-08-01,4
58.53882,129.10452,2023-08-01,5
58.53236,135.43817,2023-08-01,5
58.48867,135.40269,2023-08-01,5
58.54034,129.10754,2023-08-01,5
58.54022,129.10146,2023-08-01,5
58.52771,135.43732,2023-08-01,5
58.53434,135.43929,2023-08-01,5
59.35378,134.07237,2023-08-01,5
59.3541,134.07211,2023-08-01,5
59.7461,136.01883,2023-08-01,5
59.71585,136.10524,2023-08-01,5
59.91199,136.33171,2023-08-01,5
60.2021,120.64901,2023-08-01,5
60.20612,120.64794,2023-08-01,5
60.26757,120.86604,2023-08-01,5
61.34433,120.81306,2023-08-01,5
61.34728,112.80508,2023-08-01,5
61.34716,112.8059,2023-08-01,5
63.43441,110.91312,2023-08-01,5
63.61871,93.21976,2023-08-01,5
63.61691,93.22088,2023-08-01,5
63.63204,93.21218,2023-08-01,5
63.62614,93.20965,2023-08-01,5
66.95708,75.53473,2023-08-01,5
-6.75683,-58.68335,2023-08-01,5
-15.69829,-61.60258,2023-08-01,5
-15.76417,-61.94015,2023-08-01,5
-16.05875,-62.08951,2023-08-01,5
-16.50266,-59.34676,2023-08-01,5
-16.44076,-61.55199,2023-08-01,5
-16.01691,-60.72671,2023-08-01,5
-16.09071,-60.78922,2023-08-01,5
-16.70989,-62.12863,2023-08-01,5
-16.86395,-62.48958,2023-08-01,5
-17.19347,-61.57575,2023-08-01,5
-17.19251,-61.5773,2023-08-01,5
-17.3732,-60.75603,2023-08-01,5
-17.61979,-60.23528,2023-08-01,5
-17.75368,-60.09249,2023-08-01,5
-17.7564,-60.10603,2023-08-01,5
-18.51831,-58.8941,2023-08-01,5
-18.66284,-58.27986,2023-08-01,5
-18.66327,-58.28028,2023-08-01,5
-18.66189,-58.90339,2023-08-01,5
-18.66665,-58.9039,2023-08-01,5
-21.33938,-60.22247,2023-08-01,5
-28.67495,-57.22263,2023-08-01,5
-28.67213,-57.22234,2023-08-01,5
-23.14852,114.21133,2023-08-01,6
-21.89166,120.24765,2023-08-01,6
-21.89084,120.25138,2023-08-01,6
-18.8929,121.83317,2023-08-01,6
-21.29946,118.36252,2023-08-01,6
-18.88662,121.83176,2023-08-01,6
-18.88993,121.83413,2023-08-01,6
-3.09723,115.25071,2023-08-01,6
-3.02444,115.41846,2023-08-01,6
-9.5638,120.02089,2023-08-01,6
-9.40405,119.43718,2023-08-01,6
-8.35972,118.74078,2023-08-01,6
-8.23776,116.39514,2023-08-01,6
-0.69096,111.5512,2023-08-01,6
-2.80578,115.0714,2023-08-01,6
-2.80476,115.07349,2023-08-01,6
0.25657,110.77467,2023-08-01,6
-2.19562,115.98564,2023-08-01,6
-2.21582,115.67927,2023-08-01,6
1.85969,113.56889,2023-08-01,6
1.85795,113.56764,2023-08-01,6
2.34372,114.68267,2023-08-01,6
1.95573,109.45496,2023-08-01,6
3.44217,114.47318,2023-08-01,6
0.88452,113.55766,2023-08-01,6
0.83548,113.05023,2023-08-01,6
1.0481,114.17911,2023-08-01,6
0.88883,113.02768,2023-08-01,6
45.94347,74.32115,2023-08-01,6
45.93755,74.32523,2023-08-01,6
45.80105,74.28897,2023-08-01,6
45.79509,74.29306,2023-08-01,6
46.70736,75.35425,2023-08-01,6
46.70789,75.35499,2023-08-01,6
49.65976,76.7946,2023-08-01,6
57.55552,105.92986,2023-08-01,6
57.87283,105.89522,2023-08-01,6
57.87175,105.89288,2023-08-01,6
57.87755,105.89288,2023-08-01,6
57.98428,106.82048,2023-08-01,6
57.98607,106.81655,2023-08-01,6
58.09391,106.5667,2023-08-01,6
58.09389,106.5499,2023-08-01,6
58.09608,106.56432,2023-08-01,6
58.09613,106.54783,2023-08-01,6
54.14386,69.06757,2023-08-01,6
54.14902,69.06224,2023-08-01,6
61.3453,112.82681,2023-08-01,6
63.62592,93.20194,2023-08-01,6
63.63075,93.21169,2023-08-01,6
54.14564,69.06426,2023-08-01,6
60.14689,109.09792,2023-08-01,6
18.20443,-94.00853,2023-08-01,7
18.20595,-94.01006,2023-08-01,7
16.20497,-95.17108,2023-08-01,7
17.91472,-93.38271,2023-08-01,7
18.09258,-94.05077,2023-08-01,7
-7.90091,-78.28674,2023-08-01,7
39.39731,53.19002,2023-08-01,8
51.16403,59.26542,2023-08-01,8
52.2226,79.45306,2023-08-01,8
50.77522,62.51126,2023-08-01,8
50.77467,62.50955,2023-08-01,8
50.77799,62.50808,2023-08-01,8
50.77596,62.4968,2023-08-01,8
50.77494,62.49116,2023-08-01,8
50.77955,62.4769,2023-08-01,8
50.7954,62.44537,2023-08-01,8
49.65175,76.79543,2023-08-01,8
50.8795,62.16023,2023-08-01,8
50.88617,62.1572,2023-08-01,8
50.8895,62.15569,2023-08-01,8
50.89409,62.14119,2023-08-01,8
50.52706,59.80488,2023-08-01,8
52.95771,55.21609,2023-08-01,8
66.95351,75.54515,2023-08-01,8
68.41195,83.62611,2023-08-01,8
66.66666,80.46158,2023-08-01,8
68.52543,79.95876,2023-08-01,8
49.0318,-119.59835,2023-08-01,8
49.02473,-119.59874,2023-08-01,8
49.02524,-119.57377,2023-08-01,8
48.99652,-119.59531,2023-08-01,8
51.01495,-119.77692,2023-08-01,8
46.49419,-81.03283,2023-08-01,8
51.01759,-119.78011,2023-08-01,8
47.79705,-114.49753,2023-08-01,8
47.7969,-114.49221,2023-08-01,8
47.79678,-114.48795,2023-08-01,8
47.79666,-114.48413,2023-08-01,8
47.79105,-114.48653,2023-08-01,8
47.58563,-114.39006,2023-08-01,8
47.58012,-114.39448,2023-08-01,8
45.54701,-115.27652,2023-08-01,8
44.68243,-113.62025,2023-08-01,8
44.68227,-113.61667,2023-08-01,8
44.672,-113.62597,2023-08-01,8
44.67183,-113.62202,2023-08-01,8
44.67924,-113.61762,2023-08-01,8
44.67431,-113.62577,2023-08-01,8
44.67413,-113.62209,2023-08-01,8
-23.51737,46.16017,2023-08-01,9
-23.58148,46.58567,2023-08-01,9
-23.5885,46.58042,2023-08-01,9
-23.58808,46.58599,2023-08-01,9
-24.067,46.80249,2023-08-01,9
-24.06531,46.80526,2023-08-01,9
-23.58022,46.58226,2023-08-01,9
-23.58686,46.58205,2023-08-01,9
-22.70385,46.10117,2023-08-01,9
-22.76148,44.90418,2023-08-01,9
-19.12499,45.77157,2023-08-01,9
-19.1288,45.77181,2023-08-01,9
-19.15811,45.57342,2023-08-01,9
-19.42841,44.80183,2023-08-01,9
-19.48798,44.72851,2023-08-01,9
-19.55574,45.19363,2023-08-01,9
-19.57006,45.18771,2023-08-01,9
-19.85218,44.74014,2023-08-01,9
-19.80748,45.68934,2023-08-01,9
-18.15611,45.94069,2023-08-01,9
-18.15568,45.94546,2023-08-01,9
-18.39967,44.24408,2023-08-01,9
-18.28175,45.92989,2023-08-01,9
-18.33194,45.67038,2023-08-01,9
-20.17573,46.75742,2023-08-01,9
-20.18315,47.58977,2023-08-01,9
-20.40512,46.9626,2023-08-01,9
-20.48697,46.32499,2023-08-01,9
-20.49344,46.32586,2023-08-01,9
-20.64393,46.3968,2023-08-01,9
-20.91041,44.88763,2023-08-01,9
-20.79493,46.04289,2023-08-01,9
-20.91383,44.88941,2023-08-01,9
-18.96171,44.99682,2023-08-01,9
-18.90606,44.63294,2023-08-01,9
-21.13648,44.54025,2023-08-01,9
-16.53646,46.92599,2023-08-01,9
-16.53819,46.92484,2023-08-01,9
-16.58851,47.70847,2023-08-01,9
-16.92815,45.85253,2023-08-01,9
-16.74118,48.01597,2023-08-01,9
-16.92902,45.85509,2023-08-01,9
-16.73929,48.01574,2023-08-01,9
-16.68529,48.6412,2023-08-01,9
-16.78034,48.11093,2023-08-01,9
-16.77823,48.18367,2023-08-01,9
-16.7494,48.55363,2023-08-01,9
-16.75481,48.55436,2023-08-01,9
-21.30153,44.19356,2023-08-01,9
-21.44737,44.21453,2023-08-01,9
-21.44747,44.21432,2023-08-01,9
-21.52449,44.99641,2023-08-01,9
-15.99421,49.00378,2023-08-01,9
-15.99488,49.0051,2023-08-01,9
-16.32795,48.02024,2023-08-01,9
-17.57412,44.65732,2023-08-01,9
-17.77868,44.715,2023-08-01,9
-17.47898,47.87138,2023-08-01,9
-17.47859,47.87507,2023-08-01,9
-17.54046,47.33629,2023-08-01,9
-17.4796,47.87514,2023-08-01,9
-17.88796,44.15051,2023-08-01,9
-17.62651,47.04129,2023-08-01,9
-18.00249,44.59072,2023-08-01,9
-17.99397,45.42018,2023-08-01,9
-17.93533,46.7902,2023-08-01,9
-15.94301,47.15652,2023-08-01,9
-16.03776,46.11729,2023-08-01,9
-15.71062,49.02907,2023-08-01,9
-15.70545,49.0284,2023-08-01,9
-18.40969,45.4383,2023-08-01,9
-18.66292,45.74879,2023-08-01,9
-18.90825,44.63215,2023-08-01,9
-23.51533,46.16438,2023-08-01,9
-23.4741,45.87251,2023-08-01,9
-23.31895,46.32148,2023-08-01,9
-22.89119,45.89073,2023-08-01,9
-15.20637,47.58205,2023-08-01,9
-15.21242,47.57909,2023-08-01,9
-15.21202,47.58286,2023-08-01,9
-15.21769,47.5835,2023-08-01,9
-15.24619,47.42501,2023-08-01,9
-15.24574,47.42926,2023-08-01,9
-15.54743,46.854,2023-08-01,9
-15.5103,47.41887,2023-08-01,9
-15.51402,47.54243,2023-08-01,9
-15.51154,47.41849,2023-08-01,9
-15.51613,47.54222,2023-08-01,9
-15.59715,47.21506,2023-08-01,9
-15.78191,47.29613,2023-08-01,9
-15.04582,47.89335,2023-08-01,9
-14.8164,47.70104,2023-08-01,9
-14.71189,48.48245,2023-08-01,9
-14.16215,48.60756,2023-08-01,9
-13.11125,49.31383,2023-08-01,9
-15.04528,47.89342,2023-08-01,9
30.38127,50.89413,2023-08-01,9
31.16068,48.05936,2023-08-01,9
31.03082,47.28271,2023-08-01,9
31.08118,47.62574,2023-08-01,9
33.01758,35.57018,2023-08-01,9
33.10354,35.83506,2023-08-01,9
29.6685,40.51052,2023-08-01,9
30.88202,47.33255,2023-08-01,9
30.31301,47.34783,2023-08-01,9
33.27543,47.54967,2023-08-01,9
33.53282,47.57379,2023-08-01,9
32.14896,45.48162,2023-08-01,9
32.14962,45.48573,2023-08-01,9
31.67541,47.43622,2023-08-01,9
37.48307,39.6155,2023-08-01,10
37.0332,43.95072,2023-08-01,10
35.68321,43.87587,2023-08-01,10
43.49583,58.56547,2023-08-01,10
43.50225,58.57214,2023-08-01,10
44.41006,46.81452,2023-08-01,10
44.43068,46.83359,2023-08-01,10
44.43002,46.82782,2023-08-01,10
46.20237,41.16592,2023-08-01,10
46.43858,41.96375,2023-08-01,10
47.05217,39.69194,2023-08-01,10
48.38787,57.42693,2023-08-01,10
48.38174,57.42717,2023-08-01,10
48.32668,57.44179,2023-08-01,10
48.23466,57.35569,2023-08-01,10
46.68983,32.92097,2023-08-01,10
47.5325,32.80842,2023-08-01,10
50.51025,61.26921,2023-08-01,10
52.96403,54.00441,2023-08-01,10
47.58442,-114.39156,2023-08-01,10
47.58661,-114.38832,2023-08-01,10
50.87289,-122.92072,2023-08-01,10
-31.34655,27.70407,2023-08-01,11
-30.95761,28.31944,2023-08-01,11
-29.89984,29.4291,2023-08-01,11
-29.90117,29.41567,2023-08-01,11
-28.65929,29.02173,2023-08-01,11
-29.50887,29.95382,2023-08-01,11
-29.4492,30.00145,2023-08-01,11
-29.89151,24.62416,2023-08-01,11
-29.89009,24.62752,2023-08-01,11
-29.88465,24.62281,2023-08-01,11
-27.71895,25.96175,2023-08-01,11
-27.69648,25.9178,2023-08-01,11
-27.69676,25.91434,2023-08-01,11
-27.69705,25.91088,2023-08-01,11
-27.69186,25.91032,2023-08-01,11
-27.70864,24.61893,2023-08-01,11
-27.66574,24.96817,2023-08-01,11
-24.05831,46.80379,2023-08-01,11
-32.56641,26.41507,2023-08-01,11
-31.65638,27.60149,2023-08-01,11
-19.02765,44.55126,2023-08-01,11
-21.17228,44.40031,2023-08-01,11
-21.1518,44.49486,2023-08-01,11
-18.88646,45.24945,2023-08-01,11
-24.22323,24.29603,2023-08-01,11
-24.22291,24.29991,2023-08-01,11
-24.2226,24.30377,2023-08-01,11
-24.22747,24.31207,2023-08-01,11
-27.44942,23.55272,2023-08-01,11
-19.29751,44.77208,2023-08-01,11
-19.26981,45.01081,2023-08-01,11
-26.72876,28.66456,2023-08-01,11
-23.36837,46.26365,2023-08-01,11
-23.36611,46.26345,2023-08-01,11
-19.40294,44.75817,2023-08-01,11
-19.44124,44.69618,2023-08-01,11
-19.43252,44.73594,2023-08-01,11
-26.25497,28.707,2023-08-01,11
-19.48297,44.5611,2023-08-01,11
-19.48205,44.56535,2023-08-01,11
-19.49995,44.51091,2023-08-01,11
-19.45422,44.72121,2023-08-01,11
-26.30834,27.59431,2023-08-01,11
-19.45327,44.72557,2023-08-01,11
-26.30375,27.59373,2023-08-01,11
-26.30427,27.58856,2023-08-01,11
-19.26127,45.62429,2023-08-01,11
-19.48694,44.56299,2023-08-01,11
-19.48598,44.56728,2023-08-01,11
-19.45033,44.72577,2023-08-01,11
-19.46293,44.69716,2023-08-01,11
-19.45816,44.71835,2023-08-01,11
-19.45721,44.72258,2023-08-01,11
-19.45624,44.72691,2023-08-01,11
-19.25848,45.62318,2023-08-01,11
-23.11207,46.12472,2023-08-01,11
-19.49231,44.73093,2023-08-01,11
-21.62631,33.27739,2023-08-01,11
-19.40311,45.21376,2023-08-01,11
-19.56894,44.77465,2023-08-01,11
-23.04658,46.23713,2023-08-01,11
-23.04,46.21113,2023-08-01,11
-21.6,24.69483,2023-08-01,11
-21.60554,24.69211,2023-08-01,11
-22.58446,45.72132,2023-08-01,11
-21.61141,24.68604,2023-08-01,11
-18.22622,45.69896,2023-08-01,11
-22.19978,47.33371,2023-08-01,11
-18.0628,46.60262,2023-08-01,11
-25.47512,28.599,2023-08-01,11
-25.79309,24.7253,2023-08-01,11
-18.46884,45.011,2023-08-01,11
-18.45585,45.06937,2023-08-01,11
-22.79808,44.15335,2023-08-01,11
-18.34772,45.6401,2023-08-01,11
-22.20984,46.53447,2023-08-01,11
-18.69657,44.28018,2023-08-01,11
-25.33318,28.2728,2023-08-01,11
-22.21172,46.53454,2023-08-01,11
-22.74678,43.81364,2023-08-01,11
-25.29448,27.8874,2023-08-01,11
-25.29498,27.88259,2023-08-01,11
-20.83255,33.01351,2023-08-01,11
-18.09061,47.51164,2023-08-01,11
-25.22873,28.42668,2023-08-01,11
-25.22444,28.42613,2023-08-01,11
-19.5668,44.77346,2023-08-01,11
-19.57979,45.04961,2023-08-01,11
-23.02437,46.14318,2023-08-01,11
-23.0175,46.1458,2023-08-01,11
-23.01318,46.0039,2023-08-01,11
-26.23078,25.60991,2023-08-01,11
-26.23107,25.60649,2023-08-01,11
-20.3007,45.15836,2023-08-01,11
-26.22966,25.61246,2023-08-01,11
-26.22997,25.60904,2023-08-01,11
-20.53893,44.49423,2023-08-01,11
-20.58286,44.64838,2023-08-01,11
-20.28981,45.97344,2023-08-01,11
-22.56651,33.9854,2023-08-01,11
-25.76751,29.38484,2023-08-01,11
-20.58276,44.64904,2023-08-01,11
-20.58848,44.65031,2023-08-01,11
-20.28696,45.97202,2023-08-01,11
-25.76024,29.37569,2023-08-01,11
-20.65498,44.75785,2023-08-01,11
-20.7647,44.34797,2023-08-01,11
-20.74301,44.49888,2023-08-01,11
-20.76229,44.46536,2023-08-01,11
-20.37568,46.25651,2023-08-01,11
-20.83617,44.2893,2023-08-01,11
-20.84474,44.3037,2023-08-01,11
-20.8151,44.57639,2023-08-01,11
-25.92704,27.57702,2023-08-01,11
-25.92249,27.57619,2023-08-01,11
-23.40691,29.19524,2023-08-01,11
-22.05226,45.46,2023-08-01,11
-20.81595,44.57762,2023-08-01,11
-20.87172,44.48693,2023-08-01,11
-23.97496,24.28267,2023-08-01,11
-22.14142,44.55885,2023-08-01,11
-22.2239,44.06056,2023-08-01,11
-23.98013,24.28712,2023-08-01,11
-20.47152,46.33764,2023-08-01,11
-20.47787,46.33896,2023-08-01,11
-23.62527,28.54823,2023-08-01,11
-18.3934,44.23094,2023-08-01,11
-18.14506,45.43356,2023-08-01,11
-21.42976,25.95624,2023-08-01,11
-21.42916,25.96171,2023-08-01,11
-21.42864,25.95849,2023-08-01,11
-19.12066,44.78931,2023-08-01,11
-22.83947,45.97619,2023-08-01,11
-22.83359,45.97465,2023-08-01,11
-20.96148,45.11246,2023-08-01,11
-21.53143,43.85175,2023-08-01,11
-21.44721,44.36576,2023-08-01,11
-23.00569,44.2488,2023-08-01,11
-21.68536,44.05749,2023-08-01,11
-21.68634,44.0587,2023-08-01,11
-21.72997,44.19709,2023-08-01,11
-24.37777,29.22186,2023-08-01,11
-24.3945,29.25509,2023-08-01,11
-21.97066,44.01117,2023-08-01,11
-22.18,43.6706,2023-08-01,11
-22.17783,43.6808,2023-08-01,11
-22.14259,43.8715,2023-08-01,11
-22.14109,43.87848,2023-08-01,11
-22.18202,43.68344,2023-08-01,11
-22.13949,43.87594,2023-08-01,11
-22.14631,43.8702,2023-08-01,11
-22.14554,43.87368,2023-08-01,11
-21.84033,45.54413,2023-08-01,11
-21.84511,45.5503,2023-08-01,11
-21.44464,44.2204,2023-08-01,11
-21.15455,44.49566,2023-08-01,11
-22.22713,44.06284,2023-08-01,11
-20.7939,46.15212,2023-08-01,11
-19.65729,44.86702,2023-08-01,11
-19.66415,44.86392,2023-08-01,11
-19.66323,44.86816,2023-08-01,11
-21.2399,45.00036,2023-08-01,11
-21.23955,45.00019,2023-08-01,11
-18.25007,44.33296,2023-08-01,11
-18.14068,44.85396,2023-08-01,11
-19.65939,44.87012,2023-08-01,11
-19.66629,44.867,2023-08-01,11
-19.6584,44.90211,2023-08-01,11
-19.67104,44.92879,2023-08-01,11
-25.09323,27.64552,2023-08-01,11
-25.09895,27.45484,2023-08-01,11
-19.84285,44.61809,2023-08-01,11
-18.24543,44.6369,2023-08-01,11
-19.82252,44.792,2023-08-01,11
-19.85258,44.73935,2023-08-01,11
-18.11678,45.30968,2023-08-01,11
-19.8574,44.74523,2023-08-01,11
-19.88946,44.71056,2023-08-01,11
-18.39491,44.22919,2023-08-01,11
-18.394,44.23351,2023-08-01,11
-19.88745,44.71077,2023-08-01,11
-19.95427,44.96301,2023-08-01,11
-19.95753,44.96323,2023-08-01,11
-18.08714,47.51255,2023-08-01,11
-19.72987,46.24168,2023-08-01,11
-20.13777,44.6754,2023-08-01,11
-20.1376,44.67148,2023-08-01,11
-20.12998,44.84177,2023-08-01,11
-20.2046,44.66996,2023-08-01,11
-20.22553,44.65728,2023-08-01,11
-20.15913,45.01569,2023-08-01,11
-23.47212,46.36293,2023-08-01,11
-23.40516,46.37421,2023-08-01,11
-20.96429,33.03945,2023-08-01,11
-20.11896,45.25445,2023-08-01,11
